date,quarter,ticker,company_name,close,ma_25,ma_50,rsi,high_52w,low_52w,per,pbr,q_score,q1,q3,v_score,v1,v2,v3,t_score,qvt_score,timing_label,signal_text,roe,roa,equity_ratio,operating_margin,de_ratio,interest_coverage,ev_ebitda,industry,sector
2024-03-07,2024-Q1,3908.T,Collabos Corporation,334.0,337.0,344.0,46.3,473.0,306.0,11.3,1.17,35.0,40.0,30.0,57.6,83.6,25.0,50.0,75.5,56.0,そこそこ押し目,押し目シグナルなし,9.26,3.53,-,3.66,0.15,-,19.32,Information Technology Services,Technology
2024-03-07,2024-Q1,3911.T,Aiming Inc.,252.0,253.0,250.0,49.0,613.0,225.0,8.0,1.71,32.5,65.0,30.0,72.0,65.5,100.0,50.0,72.8,59.1,そこそこ押し目,押し目シグナルなし,19.43,14.98,-,-0.6,0.01,-,1.8,Electronic Gaming & Multimedia,Communication Services
2024-03-07,2024-Q1,3914.T,JIG-SAW INC.,4255.0,4653.0,4686.0,33.7,6850.0,3415.0,67.1,8.31,50.0,70.0,30.0,15.5,0.0,10.0,50.0,80.0,48.5,そこそこ押し目,バーゲン（強い押し目）,12.83,6.78,-,16.05,0.21,-,22.37,Software - Infrastructure,Technology
2024-03-07,2024-Q1,3917.T,"iRidge, Inc.",521.0,523.0,514.0,62.2,739.0,474.0,6.4,1.33,40.0,50.0,30.0,64.7,72.7,65.0,50.0,65.6,56.8,そこそこ押し目,押し目シグナルなし,21.83,-0.13,-,2.32,0.49,-,10.28,Software - Application,Technology
2024-03-07,2024-Q1,3929.T,"Socialwire Co., Ltd.",276.0,269.0,264.0,52.0,463.0,228.0,17.4,1.88,45.0,60.0,30.0,56.5,54.5,65.0,50.0,65.6,55.7,そこそこ押し目,押し目シグナルなし,11.57,4.16,-,9.78,0.39,-,11.07,Entertainment,Communication Services
2024-03-07,2024-Q1,3930.T,"Hatena Co., Ltd.",744.0,749.0,728.0,57.7,999.0,685.0,16.0,0.77,30.0,30.0,30.0,74.8,81.8,85.0,50.0,62.9,55.9,そこそこ押し目,押し目シグナルなし,4.89,3.21,-,6.61,0.09,-,5.28,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,3931.T,VALUE GOLF Inc.,1021.0,1012.0,973.0,55.1,1493.0,856.0,103.9,1.74,0.0,5.0,15.0,23.7,18.2,10.0,50.0,61.5,28.4,そこそこ押し目,押し目シグナルなし,-1.74,1.14,-,-1.18,1.33,-,38.04,Publishing,Communication Services
2024-03-07,2024-Q1,3936.T,"Globalway, Inc.",168.0,154.0,156.0,68.4,319.0,140.0,75.3,8.07,40.0,50.0,30.0,27.5,0.0,50.0,50.0,47.7,38.4,押し目シグナルなし〜様子見,押し目シグナルなし,11.57,5.9,-,0.62,0.1,-,-,Software - Application,Technology
2024-03-07,2024-Q1,3961.T,"Silver Egg Technology Co., Ltd.",548374144.0,386623843.0,349610596.0,69.7,836611776.0,284223200.0,-245.2,1315257.23,22.5,45.0,0.0,32.0,0.0,65.0,50.0,34.0,29.5,押し目シグナルなし〜様子見,高値圏（要注意！）,0.73,4.69,-,12.38,-,-,10.53,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,3967.T,"Eltes Co.,Ltd.",910.0,902.0,858.0,55.9,1142.0,732.0,-7.3,2.78,10.0,10.0,10.0,42.1,9.1,85.0,50.0,49.1,33.7,押し目シグナルなし〜様子見,押し目シグナルなし,-34.7,1.13,-,0.08,1.78,-,7.43,Software - Application,Technology
2024-03-07,2024-Q1,3970.T,Innovation Inc.,1183.0,1171.0,1195.0,69.1,1740.0,1072.0,-13.9,1.07,0.0,0.0,22.0,43.9,36.4,50.0,50.0,46.8,30.2,押し目シグナルなし〜様子見,押し目シグナルなし,-10.78,-2.48,-,-6.33,0.7,-,-14.75,Information Technology Services,Technology
2024-03-07,2024-Q1,3976.T,SHANON Inc.,495.0,478.0,451.0,56.7,978.0,386.0,-13.4,2.97,22.5,15.0,30.0,46.6,9.1,100.0,50.0,63.6,44.2,そこそこ押し目,押し目シグナルなし,-,-,-,8.39,0.11,-,4.84,Software - Application,Technology
2024-03-07,2024-Q1,3979.T,"Uluru.Co.,Ltd.",401.0,411.0,406.0,46.2,594.0,346.0,16.7,3.21,60.0,90.0,30.0,54.4,36.4,85.0,50.0,73.3,62.6,そこそこ押し目,押し目シグナルなし,21.6,9.17,-,13.49,0.18,-,5.52,Information Technology Services,Technology
2024-03-07,2024-Q1,3986.T,"bBreak Systems Company, Limited",488.0,479.0,472.0,86.2,576.0,444.0,24.8,0.43,22.5,45.0,0.0,56.1,63.6,50.0,50.0,24.9,34.5,高値圏（要注意）,高値圏（要注意！）,5.24,2.78,-,11.85,-,-,-11.26,Software - Application,Technology
2024-03-07,2024-Q1,3987.T,Ecomott Inc.,418.0,423.0,474.0,63.5,865.0,390.0,-62.4,2.69,0.0,5.0,15.0,30.1,9.1,45.0,50.0,59.5,29.9,そこそこ押し目,押し目シグナルなし,-1.22,1.33,-,-4.64,1.24,-,15.93,Software - Infrastructure,Technology
2024-03-07,2024-Q1,3989.T,"Sharingtechnology, Inc.",468.0,516.0,506.0,38.1,779.0,309.0,7.9,2.45,65.0,100.0,30.0,60.6,63.6,65.0,50.0,83.6,69.7,バーゲン（強い押し目）,バーゲン（強い押し目）,34.6,21.28,-,23.51,0.07,-,11.18,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,3991.T,"Wantedly, Inc.",1235.0,1307.0,1333.0,53.6,2278.0,1199.0,10.8,2.39,47.5,95.0,0.0,67.9,56.4,100.0,50.0,66.5,60.6,そこそこ押し目,押し目シグナルなし,24.3,16.55,-,29.66,-,-,2.64,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,3998.T,"SuRaLa Net Co.,Ltd.",416.0,425.0,440.0,66.0,792.0,391.0,23.1,1.2,5.0,10.0,0.0,67.0,54.5,100.0,50.0,57.9,43.3,そこそこ押し目,押し目シグナルなし,-0.36,1.61,-,2.46,-,-,3.4,Education & Training Services,Consumer Defensive
2024-03-07,2024-Q1,4011.T,"Headwaters Co.,Ltd",9290.0,6164.0,5241.0,86.9,10245.0,1720.0,341.3,26.86,32.5,50.0,15.0,15.5,0.0,10.0,50.0,7.3,18.4,高値圏（要注意）,高値圏（要注意！）,5.77,5.07,-,10.87,1.4,-,37.56,Software - Application,Technology
2024-03-07,2024-Q1,4013.T,"Kinjiro Co.,Ltd.",369.0,397.0,420.0,39.3,678.0,355.0,7.2,0.71,52.5,75.0,30.0,87.5,100.0,100.0,50.0,74.7,71.6,そこそこ押し目,押し目シグナルなし,10.33,7.16,-,25.09,0.18,-,3.96,Software - Application,Technology
2024-03-07,2024-Q1,4014.T,"Karadanote, Inc.",529.0,520.0,509.0,61.0,1000.0,437.0,40.1,6.23,62.5,95.0,30.0,27.5,0.0,50.0,50.0,56.9,49.0,そこそこ押し目,押し目シグナルなし,20.49,10.26,-,21.32,0.26,-,-,Software - Application,Technology
2024-03-07,2024-Q1,4015.T,Paycloud Holdings Inc.,491.0,514.0,531.0,45.7,967.0,336.0,55.2,1.7,32.5,35.0,30.0,50.7,18.2,100.0,50.0,87.8,57.0,バーゲン（強い押し目）,そこそこ押し目,2.95,5.02,-,5.88,0.43,-,3.9,Software - Application,Technology
2024-03-07,2024-Q1,4017.T,Creema Ltd.,300.0,301.0,300.0,62.7,569.0,273.0,21.7,1.87,7.5,15.0,30.0,43.9,36.4,50.0,50.0,63.7,38.4,そこそこ押し目,押し目シグナルなし,3.77,0.9,-,-6.82,0.42,-,-10.72,Internet Retail,Consumer Cyclical
2024-03-07,2024-Q1,4019.T,"Stmn, Inc.",602.0,674.0,731.0,42.8,1159.0,555.0,23.1,3.44,50.0,70.0,30.0,34.2,18.2,45.0,50.0,71.3,51.8,そこそこ押し目,押し目シグナルなし,14.44,7.88,-,12.8,0.03,-,13.64,Software - Application,Technology
2024-03-07,2024-Q1,4020.T,Betrend Corporation,786.0,948.0,856.0,41.4,1596.0,718.0,-260.3,2.18,0.0,0.0,0.0,31.6,9.1,50.0,50.0,97.0,42.9,バーゲン（強い押し目）,そこそこ押し目,-12.15,-5.38,-,-13.22,-,-,-81.76,Software - Application,Technology
2024-03-07,2024-Q1,4052.T,Ficha Inc.,874.0,827.0,789.0,66.7,1648.0,581.0,-88.9,7.73,5.0,10.0,0.0,27.5,0.0,50.0,50.0,54.0,28.8,そこそこ押し目,押し目シグナルなし,-8.26,-2.34,-,4.55,-,-,-135.45,Software - Application,Technology
2024-03-07,2024-Q1,4054.T,"Japan PropTech Co.,Ltd.",718.0,671.0,676.0,71.0,975.0,581.0,21.0,2.52,10.0,20.0,0.0,50.3,27.3,85.0,50.0,48.5,36.3,押し目シグナルなし〜様子見,押し目シグナルなし,-,-,-,14.77,-,-,6.6,Software - Application,Technology
2024-03-07,2024-Q1,4055.T,T&S Group Inc.,2239.0,2252.0,2380.0,59.3,3624.0,1588.0,33.5,5.79,10.0,20.0,0.0,36.1,9.1,65.0,50.0,61.6,35.9,そこそこ押し目,押し目シグナルなし,-,-,-,16.31,-,-,11.12,Information Technology Services,Technology
2024-03-07,2024-Q1,4056.T,Neural Group Inc.,1252.0,1161.0,1142.0,63.8,1943.0,912.0,421.5,11.48,0.0,0.0,15.0,15.5,0.0,10.0,50.0,53.5,23.0,そこそこ押し目,押し目シグナルなし,-7.93,-0.1,-,-4.06,1.01,-,40.66,Information Technology Services,Technology
2024-03-07,2024-Q1,4057.T,"Interfactory, Inc.",530.0,516.0,506.0,58.0,848.0,456.0,25.1,1.78,35.0,40.0,30.0,58.9,36.4,100.0,50.0,47.7,47.2,押し目シグナルなし〜様子見,押し目シグナルなし,7.33,4.41,-,0.15,0.31,-,4.44,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,4058.T,"Toyokumo, Inc.",1566.0,1600.0,1520.0,36.6,1928.0,1250.0,15.8,4.24,50.0,100.0,0.0,54.4,36.4,85.0,50.0,69.4,57.9,そこそこ押し目,押し目シグナルなし,30.66,17.93,-,22.73,-,-,7.91,Software - Application,Technology
2024-03-07,2024-Q1,4060.T,rakumo Inc.,1447.0,1249.0,1192.0,79.2,1495.0,840.0,32.1,4.47,53.5,85.0,22.0,36.1,9.1,65.0,50.0,10.4,33.3,高値圏（要注意）,高値圏（要注意！）,15.47,7.43,-,20.94,0.64,-,9.71,Software - Application,Technology
2024-03-07,2024-Q1,4068.T,Basis Corporation,1330.0,1319.0,1327.0,65.7,2462.0,1219.0,21.4,1.17,35.0,40.0,30.0,56.5,54.5,65.0,50.0,57.0,49.5,そこそこ押し目,押し目シグナルなし,5.6,3.28,-,5.08,0.29,-,10.75,Information Technology Services,Technology
2024-03-07,2024-Q1,4069.T,BlueMeme Inc.,1333.0,1306.0,1215.0,64.8,2350.0,1029.0,38.9,1.76,27.5,25.0,30.0,44.3,27.3,65.0,50.0,56.9,42.9,そこそこ押し目,押し目シグナルなし,4.78,3.37,-,0.25,0.01,-,8.05,Software - Application,Technology
2024-03-07,2024-Q1,4073.T,"Global Communication Planning Co.,Ltd.",854.0,779.0,734.0,60.4,1230.0,478.0,-10.0,17.52,0.0,0.0,0.0,27.5,0.0,50.0,50.0,48.8,25.4,押し目シグナルなし〜様子見,押し目シグナルなし,-96.63,-5.67,-,-21.52,12.57,-,-23.05,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4074.T,"LaKeel, Inc.",1662.0,1612.0,1529.0,47.8,2941.0,1303.0,24.6,3.09,17.5,35.0,30.0,50.7,18.2,100.0,50.0,67.6,45.3,そこそこ押し目,押し目シグナルなし,7.8,4.61,-,-3.82,0.24,-,3.55,Software - Application,Technology
2024-03-07,2024-Q1,4075.T,"Brains Technology, Inc.",1011.0,1152.0,950.0,41.2,1676.0,536.0,32.0,3.48,40.0,80.0,0.0,30.1,9.1,45.0,50.0,58.6,42.9,そこそこ押し目,押し目シグナルなし,11.76,8.05,-,25.92,-,-,13.73,Software - Application,Technology
2024-03-07,2024-Q1,4076.T,"CNS Co.,Ltd",1697.0,1602.0,1630.0,81.7,2021.0,1207.0,9.2,1.23,47.5,65.0,30.0,72.0,65.5,100.0,50.0,6.9,42.1,高値圏（要注意）,高値圏（要注意！）,13.96,7.83,-,8.99,0.0,-,1.7,Information Technology Services,Technology
2024-03-07,2024-Q1,4165.T,"PLAID,Inc.",758.0,714.0,661.0,65.4,955.0,555.0,28.5,6.13,53.5,85.0,22.0,34.2,18.2,45.0,50.0,45.5,44.4,押し目シグナルなし〜様子見,押し目シグナルなし,22.51,8.4,-,8.11,0.88,-,15.05,Software - Application,Technology
2024-03-07,2024-Q1,4166.T,Cacco Inc.,751.0,759.0,804.0,55.7,1967.0,716.0,-14.9,2.92,0.0,0.0,30.0,31.6,9.1,50.0,50.0,65.4,32.3,そこそこ押し目,押し目シグナルなし,-17.94,-8.22,-,-22.49,0.27,-,-14.58,Software - Application,Technology
2024-03-07,2024-Q1,4167.T,Kokopelli Inc.,397.0,386.0,373.0,69.2,700.0,301.0,-124.1,1.86,0.0,0.0,30.0,35.7,18.2,50.0,50.0,53.8,29.8,そこそこ押し目,押し目シグナルなし,-15.0,-10.31,-,-57.73,0.08,-,-14.59,Software - Application,Technology
2024-03-07,2024-Q1,4168.T,"Yappli, Inc.",1054.0,1096.0,1040.0,45.2,1716.0,730.0,18.1,4.57,60.0,90.0,30.0,48.4,36.4,65.0,50.0,74.7,61.0,そこそこ押し目,押し目シグナルなし,35.75,12.54,-,9.93,0.39,-,8.87,Software - Application,Technology
2024-03-07,2024-Q1,4169.T,ENECHANGE Ltd.,1015.0,1223.0,1140.0,14.9,1590.0,818.0,-5.8,9.53,25.0,20.0,30.0,27.5,0.0,50.0,50.0,100.0,50.8,バーゲン（強い押し目）,バーゲン（強い押し目）,-52.76,-5.61,-,12.49,0.14,-,-17.6,Software - Application,Technology
2024-03-07,2024-Q1,4170.T,"Kaizen Platform, Inc.",280.0,263.0,254.0,71.4,451.0,218.0,-44.1,1.6,7.5,15.0,30.0,46.2,18.2,85.0,50.0,51.5,35.1,そこそこ押し目,高値圏（要注意！）,0.98,0.42,-,-3.55,0.24,-,5.05,Advertising Agencies,Communication Services
2024-03-07,2024-Q1,4175.T,coly Inc.,948.0,921.0,914.0,63.4,1230.0,866.0,34.6,0.96,27.5,25.0,30.0,48.0,45.5,50.0,50.0,43.0,39.5,押し目シグナルなし〜様子見,押し目シグナルなし,1.35,-1.37,-,7.34,0.05,-,-111.06,Electronic Gaming & Multimedia,Communication Services
2024-03-07,2024-Q1,4176.T,coconala Inc.,466.0,492.0,438.0,50.4,585.0,282.0,36.5,4.17,32.5,35.0,30.0,36.1,9.1,65.0,50.0,65.5,44.7,そこそこ押し目,押し目シグナルなし,8.25,1.98,-,3.31,0.48,-,9.83,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,4177.T,"i-plug,Inc.",1250.0,1239.0,1226.0,59.4,1930.0,1040.0,8.4,2.99,62.5,95.0,30.0,67.9,56.4,100.0,50.0,54.9,61.8,そこそこ押し目,押し目シグナルなし,30.32,6.49,-,29.33,0.11,-,4.8,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,4178.T,Sharing Innovations Inc.,809.0,786.0,777.0,66.9,964.0,702.0,132.6,1.88,30.0,30.0,30.0,46.2,18.2,85.0,50.0,33.5,36.6,押し目シグナルなし〜様子見,押し目シグナルなし,1.44,2.64,-,3.91,0.16,-,5.03,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4179.T,G-NEXT Inc.,346.0,320.0,311.0,70.4,426.0,287.0,-13.1,24.06,0.0,0.0,22.0,27.5,0.0,50.0,50.0,35.8,21.1,押し目シグナルなし〜様子見,高値圏（要注意！）,-71.06,-23.47,-,-50.0,0.56,-,-3.3,Software - Application,Technology
2024-03-07,2024-Q1,4192.T,SpiderPlus & Co.,757.0,701.0,707.0,62.2,954.0,503.0,-1544.9,10.1,20.0,10.0,30.0,15.5,0.0,10.0,50.0,30.2,21.9,押し目シグナルなし〜様子見,押し目シグナルなし,-0.65,-0.16,-,3.66,0.31,-,50.69,Software - Application,Technology
2024-03-07,2024-Q1,4199.T,WonderPlanet Inc.,1544.0,1453.0,1309.0,64.0,1700.0,1002.0,-29.9,1.19,7.5,15.0,0.0,43.9,36.4,50.0,50.0,35.5,29.0,押し目シグナルなし〜様子見,押し目シグナルなし,-,-,-,9.12,-,-,-,Software - Application,Technology
2024-03-07,2024-Q1,4255.T,THECOO Inc.,520.0,500.0,493.0,70.0,1019.0,466.0,6.3,2.02,37.5,75.0,0.0,60.6,63.6,65.0,50.0,49.1,49.1,押し目シグナルなし〜様子見,高値圏（要注意！）,38.93,4.09,-,5.29,-,-,8.21,Software - Application,Technology
2024-03-07,2024-Q1,4256.T,"CYND Co., Ltd.",780.0,798.0,796.0,39.8,1327.0,710.0,33.9,1.36,42.5,55.0,30.0,44.3,27.3,65.0,50.0,91.6,59.5,バーゲン（強い押し目）,バーゲン（強い押し目）,6.19,4.07,-,17.1,0.29,-,9.39,Software - Application,Technology
2024-03-07,2024-Q1,4258.T,AMIYA Corporation,980.0,1091.0,1111.0,44.1,1348.0,503.0,11.1,2.95,62.5,95.0,30.0,45.4,56.4,25.0,50.0,51.0,53.0,そこそこ押し目,押し目シグナルなし,30.26,10.64,-,14.91,0.33,-,18.99,Information Technology Services,Technology
2024-03-07,2024-Q1,4259.T,ExaWizards Inc.,586.0,491.0,447.0,76.3,690.0,274.0,-27.1,13.26,33.5,45.0,22.0,15.5,0.0,10.0,50.0,19.2,22.7,高値圏（要注意）,高値圏（要注意！）,-31.69,9.17,-,15.44,0.6,-,22.98,Software - Application,Technology
2024-03-07,2024-Q1,4260.T,"Hybrid Technologies Co., Ltd.",595.0,596.0,606.0,54.8,1075.0,565.0,374.2,3.32,0.0,0.0,15.0,20.0,0.0,25.0,50.0,74.8,31.6,そこそこ押し目,押し目シグナルなし,-1.08,-0.08,-,-6.19,1.24,-,20.05,Information Technology Services,Technology
2024-03-07,2024-Q1,4261.T,"AsiaQuest Co., Ltd.",2580.0,2222.0,1974.0,46.4,3130.0,1490.0,13.2,1.93,55.0,80.0,30.0,62.5,54.5,85.0,50.0,40.6,52.7,押し目シグナルなし〜様子見,高値圏（要注意！）,15.86,9.66,-,9.43,0.08,-,7.5,Information Technology Services,Technology
2024-03-07,2024-Q1,4262.T,"NIFTY Lifestyle Co., Ltd.",994.0,913.0,850.0,73.8,1028.0,731.0,8.8,1.06,40.0,80.0,0.0,80.1,83.6,100.0,50.0,15.3,45.1,高値圏（要注意）,高値圏（要注意！）,12.34,10.43,-,23.5,-,-,2.9,Real Estate Services,Real Estate
2024-03-07,2024-Q1,4263.T,"SUSMED,Inc.",536.0,614.0,832.0,20.7,1823.0,531.0,-34.9,2.18,0.0,0.0,0.0,31.6,9.1,50.0,50.0,97.4,43.0,バーゲン（強い押し目）,バーゲン（強い押し目）,-6.05,-3.88,-,-332.61,-,-,-47.78,Health Information Services,Healthcare
2024-03-07,2024-Q1,4264.T,"Secure, Inc.",1589.0,1524.0,1530.0,68.7,3990.0,1000.0,47.0,3.06,37.5,45.0,30.0,20.0,0.0,25.0,50.0,50.9,36.1,そこそこ押し目,押し目シグナルなし,8.89,4.47,-,6.24,0.35,-,20.27,Security & Protection Services,Industrials
2024-03-07,2024-Q1,4265.T,Institution for a Global Society Corporation,450.0,464.0,409.0,45.1,644.0,333.0,-11.0,3.34,0.0,0.0,30.0,27.5,0.0,50.0,50.0,67.9,31.8,そこそこ押し目,押し目シグナルなし,-17.3,-9.6,-,-64.04,0.16,-,-13.35,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,4270.T,BeeX Inc.,4011.0,3787.0,3658.0,66.9,4446.0,2403.0,21.3,3.07,50.0,70.0,30.0,50.7,18.2,100.0,50.0,33.4,44.7,押し目シグナルなし〜様子見,押し目シグナルなし,15.97,6.96,-,4.09,0.07,-,3.51,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4308.T,J-Stream Inc.,366.0,363.0,354.0,63.0,566.0,325.0,18.1,0.86,32.5,35.0,30.0,75.2,72.7,100.0,50.0,55.4,54.4,そこそこ押し目,押し目シグナルなし,4.36,3.43,-,9.15,0.01,-,1.46,Entertainment,Communication Services
2024-03-07,2024-Q1,4316.T,"BeMap, Inc.",414.0,393.0,385.0,64.8,542.0,357.0,-7.4,4.6,0.0,0.0,30.0,27.5,0.0,50.0,50.0,43.8,23.8,押し目シグナルなし〜様子見,押し目シグナルなし,-53.53,-19.06,-,-13.44,0.24,-,-12.28,Information Technology Services,Technology
2024-03-07,2024-Q1,4370.T,Mobilus Corporation,474.0,460.0,446.0,57.9,848.0,365.0,31.2,2.17,15.0,30.0,30.0,46.2,18.2,85.0,50.0,56.3,39.2,そこそこ押し目,押し目シグナルなし,5.57,2.68,-,-18.45,0.33,-,7.13,Software - Application,Technology
2024-03-07,2024-Q1,4371.T,Core Concept Technologies Inc.,2654.0,2645.0,2488.0,45.3,3785.0,2146.0,31.4,8.51,60.0,90.0,30.0,42.1,9.1,85.0,50.0,65.4,55.8,そこそこ押し目,押し目シグナルなし,32.46,16.61,-,11.18,0.05,-,5.73,Information Technology Services,Technology
2024-03-07,2024-Q1,4372.T,"YMIRLINK,Inc.",1170.0,1189.0,1185.0,54.9,1362.0,1074.0,12.4,1.49,40.0,80.0,0.0,67.0,54.5,100.0,50.0,63.8,56.9,そこそこ押し目,押し目シグナルなし,12.4,11.97,-,25.44,-,-,2.66,Software - Application,Technology
2024-03-07,2024-Q1,4374.T,Robot Payment Inc.,2683.0,2643.0,2539.0,46.7,3032.0,1442.0,24.1,7.67,45.0,90.0,0.0,50.7,18.2,100.0,50.0,45.8,47.2,押し目シグナルなし〜様子見,押し目シグナルなし,44.5,6.4,-,19.98,-,-,3.42,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4375.T,Safie Inc.,672.0,718.0,735.0,36.3,974.0,655.0,-108.6,4.12,7.5,15.0,0.0,27.5,0.0,50.0,50.0,86.1,40.4,バーゲン（強い押し目）,バーゲン（強い押し目）,4.9,-0.44,-,0.27,-,-,-451.41,Software - Application,Technology
2024-03-07,2024-Q1,4376.T,Kufu Company Holdings Inc.,282.0,291.0,312.0,65.7,525.0,222.0,-7.2,2.08,25.0,20.0,30.0,46.6,9.1,100.0,50.0,52.7,41.4,そこそこ押し目,押し目シグナルなし,-16.84,2.08,-,4.4,0.41,-,3.15,Specialty Business Services,Industrials
2024-03-07,2024-Q1,4377.T,ONE CAREER Inc.,1237.0,1341.0,1317.0,33.9,1603.0,968.0,36.4,4.11,65.0,100.0,30.0,30.1,9.1,45.0,50.0,72.7,55.9,そこそこ押し目,バーゲン（強い押し目）,31.38,19.39,-,22.66,0.02,-,12.66,Staffing & Employment Services,Industrials
2024-03-07,2024-Q1,4378.T,CINC Corp.,692.0,687.0,693.0,51.2,1110.0,672.0,-13.9,1.92,0.0,0.0,0.0,35.7,18.2,50.0,50.0,72.4,36.0,そこそこ押し目,押し目シグナルなし,-,-,-,-1.02,-,-,-,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4379.T,Photosynth inc.,425.0,437.0,445.0,61.7,700.0,323.0,36.6,2.75,32.5,35.0,30.0,34.2,18.2,45.0,50.0,52.1,39.6,そこそこ押し目,押し目シグナルなし,9.86,3.95,-,1.6,0.03,-,12.18,Software - Application,Technology
2024-03-07,2024-Q1,4380.T,M - mart Inc.,1261.0,1344.0,1366.0,29.1,1589.0,1107.0,15.5,3.23,47.5,95.0,0.0,54.4,36.4,85.0,50.0,79.8,60.6,そこそこ押し目,バーゲン（強い押し目）,22.45,14.1,-,45.17,-,-,5.91,Grocery Stores,Consumer Defensive
2024-03-07,2024-Q1,4381.T,"BPLATS,Inc.",989.0,1201.0,1287.0,30.1,3475.0,906.0,-15.3,9.08,0.0,0.0,5.0,32.0,0.0,65.0,50.0,80.7,37.6,バーゲン（強い押し目）,押し目シグナルなし,-46.26,-6.4,-,-11.24,2.65,-,11.22,Software - Application,Technology
2024-03-07,2024-Q1,4387.T,"ZUU Co.,Ltd.",1116.0,964.0,840.0,68.7,1371.0,500.0,785.9,4.09,22.5,15.0,30.0,15.5,0.0,10.0,50.0,35.5,24.5,押し目シグナルなし〜様子見,押し目シグナルなし,4.07,-0.34,-,0.46,0.05,-,3148.0,Software - Application,Technology
2024-03-07,2024-Q1,4389.T,"Property Data Bank, Inc.",585.0,613.0,665.0,57.3,1033.0,499.0,11.2,1.64,45.0,90.0,0.0,67.5,65.5,85.0,50.0,59.2,57.2,そこそこ押し目,押し目シグナルなし,16.11,11.97,-,28.57,-,-,5.05,Software - Application,Technology
2024-03-07,2024-Q1,4391.T,"Logizard Co., Ltd.",1381.0,1550.0,1650.0,40.9,1933.0,823.0,21.3,2.71,45.0,90.0,0.0,54.8,27.3,100.0,50.0,55.4,51.7,そこそこ押し目,押し目シグナルなし,16.02,12.47,-,20.8,-,-,4.89,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4393.T,"Bank of Innovation,Inc.",4380.0,4286.0,4190.0,49.1,7850.0,3250.0,12.9,2.84,60.0,90.0,30.0,58.5,45.5,85.0,50.0,60.7,59.7,そこそこ押し目,押し目シグナルなし,20.33,16.52,-,18.69,0.0,-,7.69,Electronic Gaming & Multimedia,Communication Services
2024-03-07,2024-Q1,4394.T,"eXmotion Co., Ltd.",874.0,811.0,794.0,79.5,1236.0,737.0,20.7,1.58,30.0,60.0,0.0,58.9,36.4,100.0,50.0,36.3,41.7,押し目シグナルなし〜様子見,高値圏（要注意！）,7.78,6.56,-,16.11,-,-,3.85,Information Technology Services,Technology
2024-03-07,2024-Q1,4395.T,Accrete Inc.,782.0,866.0,953.0,64.9,2556.0,704.0,35.4,1.68,60.0,90.0,30.0,38.3,27.3,45.0,50.0,59.4,52.6,そこそこ押し目,押し目シグナルなし,24.02,15.47,-,13.91,0.32,-,15.8,Telecom Services,Communication Services
2024-03-07,2024-Q1,4397.T,TeamSpirit Inc.,419.0,409.0,389.0,62.7,678.0,314.0,19.0,4.05,40.0,80.0,0.0,48.4,36.4,65.0,50.0,50.9,46.4,そこそこ押し目,押し目シグナルなし,27.07,4.77,-,7.69,-,-,10.94,Software - Application,Technology
2024-03-07,2024-Q1,4412.T,"Science Arts, Inc.",661.0,588.0,570.0,64.0,1020.0,484.0,46.5,3.71,45.0,60.0,30.0,15.5,0.0,10.0,50.0,53.4,38.0,そこそこ押し目,押し目シグナルなし,12.17,4.94,-,11.07,0.04,-,82.99,Software - Application,Technology
2024-03-07,2024-Q1,4414.T,"FLECT Co., Ltd.",3340.0,2902.0,2560.0,61.0,3520.0,815.0,29.9,6.4,62.5,95.0,30.0,50.7,18.2,100.0,50.0,21.0,44.7,高値圏（要注意）,高値圏（要注意！）,25.64,16.27,-,17.49,0.15,-,3.83,Software - Infrastructure,Technology
2024-03-07,2024-Q1,4415.T,"Broad Enterprise Co.,Ltd.",755.0,796.0,786.0,59.0,1120.0,484.0,11.2,2.84,45.0,90.0,0.0,57.4,56.4,65.0,50.0,47.6,50.0,押し目シグナルなし〜様子見,押し目シグナルなし,29.37,6.53,-,12.16,3.75,-,11.86,Telecom Services,Communication Services
2024-03-07,2024-Q1,4416.T,True Data Inc.,493.0,469.0,461.0,65.3,730.0,430.0,54.7,2.12,27.5,25.0,30.0,30.1,9.1,45.0,50.0,47.4,35.0,押し目シグナルなし〜様子見,押し目シグナルなし,4.4,2.62,-,1.54,0.01,-,15.47,Software - Application,Technology
2024-03-07,2024-Q1,4417.T,Global Security Experts Inc.,2762.0,2628.0,2485.0,62.5,3834.0,1865.0,62.2,10.36,23.5,25.0,22.0,27.5,0.0,50.0,50.0,49.3,33.4,押し目シグナルなし〜様子見,押し目シグナルなし,-,-,-,21.71,0.51,-,-,Software - Infrastructure,Technology
